Período;Região;Instituição;Localização Geográfica;Tipo de Especialidade;Doentes Saídos;Dias de Internamento
2025-06;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, EPE;37.024668, -7.928949;Especialidade Médica;7051;86699
2025-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, EPE;39.2999, -7.4267;Especialidade Médica;2069;22711
2025-06;Região de Saúde LVT;Unidade Local de Saúde do Oeste, EPE;39.4055519104004, -9.0;Especialidade Médica;3554;44137
2024-07;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, EPE;38.821769, -9.176301;Especialidade Médica;3909;54103
2024-07;Região de Saúde Norte;Unidade Local de Saúde de Santo António, EPE;41.147283, -8.619536;Especialidade Médica;6809;96635
2024-07;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, EPE;37.024668, -7.928949;Especialidade Médica;8788;102937
2024-07;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, EPE;38.977344, -8.984882;Especialidade Médica;4194;58476
2024-07;Região de Saúde Norte;Unidade Local de Saúde do Tâmega e Sousa, EPE;41.1971153671548, -8.0;Especialidade Médica;7334;91754
2025-07;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, EPE;40.636332, -8.654388;Especialidade Médica;4455;46482
2025-07;Região de Saúde do Centro;Unidade Local de Saúde de Dão-Lafões, EPE;40.6509, -7.91039;Especialidade Médica;5742;50345
2025-07;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, EPE;38.821769, -9.176301;Especialidade Médica;3447;47615
2025-07;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, EPE;38.7500648498535, -9.0;Especialidade Médica;10755;103835
2025-07;Região de Saúde LVT;Unidade Local de Saúde de São José, EPE;38.7169, -9.13654;Especialidade Médica;11415;138771
2025-07;Região de Saúde Norte;Unidade Local de Saúde do Alto Ave, EPE;41.488574, -8.338685;Especialidade Médica;6679;54484
2024-08;Região de Saúde LVT;Hospital de Cascais, PPP;38.730076, -9.418207;Especialidade Médica;3122;36771
2024-08;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;38.739946, -9.161139;Especialidade Médica;3631;29931
2024-08;Região de Saúde Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;41.1811, -8.60469;Especialidade Médica;3188;31875
2024-08;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, EPE;39.7418, -8.79444;Especialidade Médica;5384;58456
2024-08;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, EPE;38.7084, -9.21711;Especialidade Médica;6748;80146
2024-08;Região de Saúde Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE;41.310331, -7.760103;Especialidade Médica;8761;74905
2024-08;Região de Saúde Norte;Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE;41.1254463195801, -8.0;Especialidade Médica;6140;72798
2024-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, EPE;38.568838, -7.903064;Especialidade Médica;3110;29445
2024-08;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.802452, -6.768198;Especialidade Médica;3425;35093
2025-08;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;40.217, -8.40991;Especialidade Médica;1231;5377
2025-08;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309943471486, -7.0;Especialidade Médica;3306;38921
2025-08;Região de Saúde LVT;Unidade Local de Saúde de Almada-Seixal, EPE;38.67381, -9.17597;Especialidade Médica;6811;87405
2025-08;Região de Saúde LVT;Unidade Local de Saúde de Amadora/Sintra, EPE;38.7436332060551, -9.0;Especialidade Médica;8361;108125
2025-08;Região de Saúde Norte;Unidade Local de Saúde de Barcelos/Esposende, EPE;41.533438, -8.616604;Especialidade Médica;2267;19918
2025-08;Região de Saúde Norte;Unidade Local de Saúde de Santo António, EPE;41.147283, -8.619536;Especialidade Médica;7365;115688
2025-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, EPE;39.2999, -7.4267;Especialidade Médica;2707;30133
2025-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.0146, -7.86863;Especialidade Médica;2358;23249
2025-08;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, EPE;39.605565, -8.404399;Especialidade Médica;6121;63277
2025-08;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.802452, -6.768198;Especialidade Médica;3195;33694
2024-09;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, EPE;38.529351, -8.881073;Especialidade Médica;6427;56215
2024-09;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, EPE;40.2776794433594, -7.0;Especialidade Médica;4326;35667
2024-09;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, EPE;40.636332, -8.654388;Especialidade Médica;5886;63142
2024-09;Região de Saúde Norte;Unidade Local de Saúde de Barcelos/Esposende, EPE;41.533438, -8.616604;Especialidade Médica;2572;23256
2024-09;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, EPE;40.217426, -8.410075;Especialidade Médica;15160;172978
2024-09;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, EPE;38.977344, -8.984882;Especialidade Médica;5157;73096
2024-09;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.802452, -6.768198;Especialidade Médica;3805;39403
2025-09;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;38.739946, -9.161139;Especialidade Médica;4225;33832
2025-09;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309943471486, -7.0;Especialidade Médica;3676;43335
2025-09;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, EPE;39.232503, -8.715083;Especialidade Médica;5765;68515
2025-09;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, EPE;38.7500648498535, -9.0;Especialidade Médica;13389;132100
2025-09;Região de Saúde Norte;Unidade Local de Saúde de Santo António, EPE;41.147283, -8.619536;Especialidade Médica;8048;126846
2025-09;Região de Saúde Norte;Unidade Local de Saúde de São João, EPE;41.1833, -8.60193;Especialidade Médica;10880;129674
2025-09;Região de Saúde LVT;Unidade Local de Saúde de São José, EPE;38.7169, -9.13654;Especialidade Médica;14652;176113
2025-09;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, EPE;38.568838, -7.903064;Especialidade Médica;3489;34581
2025-09;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.697519, -8.832517;Especialidade Médica;5122;50889
2025-09;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.0146, -7.86863;Especialidade Médica;2621;25960
2025-09;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.802452, -6.768198;Especialidade Médica;3526;37381
2024-10;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;40.217, -8.40991;Especialidade Médica;1258;6311
2024-10;Região de Saúde do Centro;Unidade Local de Saúde Castelo Branco, EPE;39.822737, -7.499876;Especialidade Médica;3391;24615
2024-10;Região de Saúde Norte;Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde, EPE;41.383183, -8.758784;Especialidade Médica;2245;22582
2024-10;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, EPE;39.7418, -8.79444;Especialidade Médica;6565;72491
2024-10;Região de Saúde LVT;Unidade Local de Saúde de Amadora/Sintra, EPE;38.7436332060551, -9.0;Especialidade Médica;10722;127837
2024-10;Região de Saúde LVT;Unidade Local de Saúde de Santa Maria, EPE;38.7500648498535, -9.0;Especialidade Médica;14817;153384
2024-10;Região de Saúde LVT;Unidade Local de Saúde do Arco Ribeirinho, EPE;38.6527214050293, -9.0;Especialidade Médica;3426;49301
2024-10;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, EPE;40.130297609, -8.8606;Especialidade Médica;2077;21462
2024-10;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.802452, -6.768198;Especialidade Médica;4232;43678
2025-10;Região de Saúde Norte;Unidade Local de Saúde de Braga, EPE;41.562328338623, -8.3;Especialidade Médica;9872;112144
2025-10;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, EPE;38.7084, -9.21711;Especialidade Médica;8611;97535
2025-10;Região de Saúde Norte;Unidade Local de Saúde de Santo António, EPE;41.147283, -8.619536;Especialidade Médica;9090;142830
2025-10;Região de Saúde LVT;Unidade Local de Saúde de São José, EPE;38.7169, -9.13654;Especialidade Médica;16332;190852
2025-10;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, EPE;39.2999, -7.4267;Especialidade Médica;3321;37039
2025-10;Região de Saúde Norte;Unidade Local de Saúde do Alto Ave, EPE;41.488574, -8.338685;Especialidade Médica;9325;73500
2025-10;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.697519, -8.832517;Especialidade Médica;5770;56527
2025-10;Região de Saúde Norte;Unidade Local de Saúde do Médio Ave, EPE;41.3422317504883, -8.0;Especialidade Médica;3189;60767
2025-10;Região de Saúde LVT;Unidade Local de Saúde do Oeste, EPE;39.4055519104004, -9.0;Especialidade Médica;5838;70917
2024-11;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;40.217, -8.40991;Especialidade Médica;1375;6961
2024-11;Região de Saúde do Centro;Unidade Local de Saúde de Dão-Lafões, EPE;40.6509, -7.91039;Especialidade Médica;9060;87696
2024-11;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.802452, -6.768198;Especialidade Médica;4636;48018
2025-11;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;40.217, -8.40991;Especialidade Médica;1688;7287
2025-11;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, EPE;39.232503, -8.715083;Especialidade Médica;6952;82311
2025-11;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, EPE;40.636332, -8.654388;Especialidade Médica;6722;71202
2025-11;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, EPE;39.7418, -8.79444;Especialidade Médica;7442;78956
2025-11;Região de Saúde Norte;Unidade Local de Saúde de Barcelos/Esposende, EPE;41.533438, -8.616604;Especialidade Médica;3069;26551
2025-11;Região de Saúde Norte;Unidade Local de Saúde de Entre Douro e Vouga, EPE;40.9295, -8.54567;Especialidade Médica;7406;79053
2025-11;Região de Saúde Norte;Unidade Local de Saúde do Alto Ave, EPE;41.488574, -8.338685;Especialidade Médica;10237;84723
2024-12;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309943471486, -7.0;Especialidade Médica;4776;58030
2024-12;Região de Saúde Norte;Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde, EPE;41.383183, -8.758784;Especialidade Médica;2709;26836
2024-12;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, EPE;40.636332, -8.654388;Especialidade Médica;7801;82833
2024-12;Região de Saúde Norte;Unidade Local de Saúde de Barcelos/Esposende, EPE;41.533438, -8.616604;Especialidade Médica;3391;30873
2024-12;Região de Saúde Norte;Unidade Local de Saúde de Braga, EPE;41.562328338623, -8.3;Especialidade Médica;11157;111051
2024-12;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, EPE;40.130297609, -8.8606;Especialidade Médica;2455;25445
2024-12;Região de Saúde Norte;Unidade Local de Saúde do Médio Ave, EPE;41.3422317504883, -8.0;Especialidade Médica;4152;68132
2025-12;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, EPE;39.232503, -8.715083;Especialidade Médica;7618;90854
2025-12;Região de Saúde do Centro;Unidade Local de Saúde de Dão-Lafões, EPE;40.6509, -7.91039;Especialidade Médica;9939;87998
2025-12;Região de Saúde Norte;Unidade Local de Saúde de Entre Douro e Vouga, EPE;40.9295, -8.54567;Especialidade Médica;8314;88838
2025-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, EPE;39.2999, -7.4267;Especialidade Médica;3964;45007
2025-12;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.697519, -8.832517;Especialidade Médica;7059;67868
2024-01;Região de Saúde LVT;Hospital de Cascais, PPP;38.730076, -9.418207;Outras Camas;25;537
2024-01;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, EPE;40.636332, -8.654388;Outras Camas;102;1054
2024-01;Região de Saúde Norte;Unidade Local de Saúde de Braga, EPE;41.562328338623, -8.3;Outras Camas;94;1654
2024-01;Região de Saúde Norte;Unidade Local de Saúde de Entre Douro e Vouga, EPE;40.9295, -8.54567;Outras Camas;38;663
2024-01;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.697519, -8.832517;Outras Camas;28;612
2024-01;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, EPE;38.977344, -8.984882;Outras Camas;26;420
2025-01;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;40.217, -8.40991;Outras Camas;38;501
2025-01;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;38.739946, -9.161139;Outras Camas;3;153
2025-01;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, EPE;40.2776794433594, -7.0;Outras Camas;49;731
2025-01;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, EPE;38.821769, -9.176301;Outras Camas;89;838
2025-01;Região de Saúde LVT;Unidade Local de Saúde de São José, EPE;38.7169, -9.13654;Outras Camas;159;3412
2025-01;Região de Saúde Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE;41.310331, -7.760103;Outras Camas;79;967
2025-01;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, EPE;37.024668, -7.928949;Outras Camas;133;2355
2025-01;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, EPE;40.130297609, -8.8606;Outras Camas;32;339
2025-01;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.039936, -8.731693;Outras Camas;29;545
2025-01;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, EPE;39.605565, -8.404399;Outras Camas;49;564
2026-01;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;40.217, -8.40991;Outras Camas;40;376
2026-01;Região de Saúde Norte;Unidade Local de Saúde de Braga, EPE;41.562328338623, -8.3;Outras Camas;50;1726
2026-01;Região de Saúde do Centro;Unidade Local de Saúde de Dão-Lafões, EPE;40.6509, -7.91039;Outras Camas;41;1336
2026-01;Região de Saúde Norte;Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE;41.1254463195801, -8.0;Outras Camas;197;3000
2026-01;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, EPE;37.024668, -7.928949;Outras Camas;123;2142
2026-01;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, EPE;39.2999, -7.4267;Outras Camas;21;364
2026-01;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, EPE;38.977344, -8.984882;Outras Camas;45;357
2026-01;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.802452, -6.768198;Outras Camas;54;1005
2024-02;Região de Saúde LVT;Hospital de Cascais, PPP;38.730076, -9.418207;Outras Camas;46;1076
2024-02;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;40.217, -8.40991;Outras Camas;58;721
2024-02;Região de Saúde Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;41.1811, -8.60469;Outras Camas;134;2541
2024-02;Região de Saúde do Centro;Unidade Local de Saúde Castelo Branco, EPE;39.822737, -7.499876;Outras Camas;25;638
2024-02;Região de Saúde Norte;Unidade Local de Saúde de Braga, EPE;41.562328338623, -8.3;Outras Camas;180;3016
2024-02;Região de Saúde do Centro;Unidade Local de Saúde de Dão-Lafões, EPE;40.6509, -7.91039;Outras Camas;71;2101
2024-02;Região de Saúde LVT;Unidade Local de Saúde de Loures-Odivelas, EPE;38.821769, -9.176301;Outras Camas;93;1080
2024-02;Região de Saúde Norte;Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE;41.1254463195801, -8.0;Outras Camas;258;4535
2024-02;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, EPE;38.568838, -7.903064;Outras Camas;152;1513
2024-02;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.697519, -8.832517;Outras Camas;59;1147
2024-02;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, EPE;40.130297609, -8.8606;Outras Camas;104;685
2024-02;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, EPE;39.605565, -8.404399;Outras Camas;82;1077
2024-02;Região de Saúde Norte;Unidade Local de Saúde do Tâmega e Sousa, EPE;41.1971153671548, -8.0;Outras Camas;50;1138
2025-02;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Centro, E.P.E.;40.217, -8.40991;Outras Camas;66;932
2025-02;Região de Saúde Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;41.1811, -8.60469;Outras Camas;148;2353
2025-02;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, EPE;40.2776794433594, -7.0;Outras Camas;97;1349
2025-02;Região de Saúde LVT;Unidade Local de Saúde de Amadora/Sintra, EPE;38.7436332060551, -9.0;Outras Camas;139;3076
2025-02;Região de Saúde Norte;Unidade Local de Saúde de Entre Douro e Vouga, EPE;40.9295, -8.54567;Outras Camas;57;1484
2025-02;Região de Saúde Norte;Unidade Local de Saúde do Médio Ave, EPE;41.3422317504883, -8.0;Outras Camas;21;285
2026-02;Região de Saúde LVT;Hospital de Cascais, PPP;38.730076, -9.418207;Outras Camas;74;1206
2026-02;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, EPE;39.7418, -8.79444;Outras Camas;205;2471
2026-02;Região de Saúde LVT;Unidade Local de Saúde de Amadora/Sintra, EPE;38.7436332060551, -9.0;Outras Camas;150;2948
2026-02;Região de Saúde Norte;Unidade Local de Saúde de Braga, EPE;41.562328338623, -8.3;Outras Camas;95;2512
2026-02;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, EPE;40.217426, -8.410075;Outras Camas;442;4710
