periodo,regiao,instituicao,especialidade,doentes_saidos,dias_internamento,latitude,longitude,demora_media
2016-03,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE",Outras Camas,135.0,1524.0,40.2804158,-7.4922407,11.28888888888889
2016-03,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",Outras Camas,251.0,3741.0,40.516364,-8.0827433,14.904382470119522
2016-03,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,239.0,1406.0,40.117897,-8.8586755,5.882845188284519
2016-03,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",Outras Camas,0.0,665.0,40.2162514,-8.4103814,
2016-03,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,138.0,2153.0,38.729006,-9.418267,15.601449275362318
2016-03,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Outras Camas,212.0,4556.0,38.7422257,-9.2264834,21.49056603773585
2016-03,Região de Saúde LVT,"Instituto Português Oncologia de Lisboa, EPE",Outras Camas,4.0,446.0,38.7396768,-9.1634516,111.5
2016-03,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Outras Camas,499.0,7617.0,41.1094138,-8.5972617,15.264529058116233
2016-04,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Outras Camas,73.0,1440.0,38.0162314,-8.6956768,19.726027397260275
2016-04,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE",Outras Camas,432.0,6673.0,37.0238973,-7.9281554,15.44675925925926
2016-04,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE",Outras Camas,317.0,1802.0,40.117897,-8.8586755,5.684542586750789
2016-04,Região de Saúde do Centro,"Instituto Português Oncologia de Coimbra, EPE",Outras Camas,0.0,903.0,40.2162514,-8.4103814,
2016-04,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Outras Camas,58.0,908.0,40.5309916,-7.2734793,15.655172413793103
2016-04,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Outras Camas,98.0,1165.0,39.8212263,-7.4981271,11.887755102040817
2016-04,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE",Outras Camas,945.0,5421.0,38.6554005,-9.0592392,5.7365079365079366
2016-04,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE",Outras Camas,606.0,12076.0,41.1831056,-8.6010558,19.927392739273927
2016-04,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE",Outras Camas,59.0,2010.0,41.2494561,-8.264901,34.067796610169495
2016-04,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",Outras Camas,327.0,5031.0,41.1785642,-8.6062881,15.385321100917432
2016-05,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",Outras Camas,1439.0,6954.0,39.7414812,-8.7982706,4.832522585128562
2016-05,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE",Outras Camas,152.0,2040.0,40.6362453,-8.6543716,13.421052631578947
2016-05,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE",Outras Camas,130.0,1486.0,39.8212263,-7.4981271,11.430769230769231
2016-05,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE",Outras Camas,336.0,8309.0,38.708454,-9.216985,24.729166666666668
2016-05,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP",Outras Camas,125.0,2259.0,38.977235,-8.984506,18.072
2016-05,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE",Outras Camas,367.0,7554.0,38.7422257,-9.2264834,20.583106267029972
2016-05,Região de Saúde LVT,"Hospital Garcia de Orta, EPE",Outras Camas,824.0,9947.0,38.6658713,-9.1822554,12.071601941747574
2016-05,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE",Outras Camas,73.0,2500.0,41.2494561,-8.264901,34.24657534246575
2016-05,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Outras Camas,132.0,2337.0,41.3031784,-7.7515252,17.704545454545453
2016-05,Região de Saúde Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE",Outras Camas,180.0,1785.0,41.4387173,-8.3086907,9.916666666666666
2016-06,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE",Outras Camas,33.0,1373.0,39.3003425,-7.4263845,41.60606060606061
2016-06,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE",Outras Camas,1739.0,8243.0,39.7414812,-8.7982706,4.740080506037953
2016-06,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE",Outras Camas,494.0,7046.0,40.516364,-8.0827433,14.263157894736842
2016-06,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Outras Camas,87.0,1298.0,40.5309916,-7.2734793,14.919540229885058
2016-06,Região de Saúde Norte,"Instituto Português Oncologia do Porto, EPE",Outras Camas,521.0,7565.0,41.1785642,-8.6062881,14.520153550863723
